campaign,run_key,role,relative_path,source_path,size_bytes,sha256,verified
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/critic.pt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\critic.pt,1681097,1f1ecad5bb407ab7f40647dc033aa0db00c4ae0896432bad034883a22e7489ef,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\generated_feature_vectors.csv,451586,e1482b5954c3f2bb4013cff79857e8e9a793933679d62289726f1a4afb9da558,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\generated_payloads.csv,459702,4fa5f15f083b0dae2058bb301527807f9c3bb7597b6e4b0e16d06f0ee840612c,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\generated_payloads.txt,301121,9014938d8baf97a9a4224de81bf3695a5fb58714a9eb3351be61da453596eb5b,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/generator.pt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\generator.pt,942027,51ce7544ec83baadbc21a456f0d26731a6dc9ee5773c2e1227edc754c824ec35,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\logs\quality.log,2723,c86ed53bf5382e2ee1f776ea81fcd92bf03d6717ae11244d9c9424d8beec955c,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\logs\rf.log,122,c678d0089b572c18897f37c0bcc9d8a813d799439f1c2a58f4147c45ffbac370,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\logs\train.log,22898,cd724103ba4966175b40a2ca93939b455ce3d2ded5ec64830115475470aea941,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\quality_metrics.json,2722,ee275a30306d11b517ef85d0f5744d38ff1a9b822c36e433ba2b748e3dc9cb71,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\rf_metrics.json,1400,f44c3ee8af017f1d78b16698109c327ca946b0742f0677bbecd56adcb416a618,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\run_manifest.json,2678,afc92b34d8378d478b5d809af660cda1213ead306d3d9a24b48205418cfd3ab8,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\training_history.csv,12734,592b8d0ffee00c10bbf4f01b3c969bc16c01abcaaf37ec91e65f93ea60542532,True
final_full/baselines,final_full/baselines|ctgan|error|B|R100|BASE,run_artifact,final_full/baselines/ctgan/error/B/R100/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R100\BASE\training_metadata.json,650,4672b3e42ee5918d2d6d3588f4e54715ebfafe79952bc353a7dc74e747615bc4,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/critic.pt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\critic.pt,1568457,0ca7454fd1a2c92b1670023da25a3b570ffc0f6cea70a4e1c257420644463b2e,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\generated_feature_vectors.csv,450627,c6a68fdbf30fb8d7b9b41506f3f520d4dddaaaec8dce9c42453d1fefe4adac14,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\generated_payloads.csv,433480,2a94b858d2682099566d5923546b6a20c95bb837a79f1d855e5add875f6ba53f,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\generated_payloads.txt,277188,68c98b260c2c2ee8aee34b77dd8cae1b6aa7d82919054f6af030f5372ac0c55a,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/generator.pt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\generator.pt,913867,04c1fb00cd3b4e37b9dd33428cbb0e1e6d4f6f6d3f127fe0aeaa08fac321cb41,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\logs\quality.log,2722,f645c2afdf6edc11e453b1c5fa7cbd1e8fdcca8622e1a54cea7a59ce02343dec,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\logs\rf.log,122,d8ef5b98e0089baa2fe847e7650dd05d41188f7a3df01b0753de423b1e1537b6,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\logs\train.log,20458,313ff645a26fcb7a8514406d66652fa78fddadd2851cdde4c03fb049858a9d84,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\quality_metrics.json,2721,81b6b0dd8d3fee0752c08073401ac8f19190bfdf75c90e0419b130ef8e05bb50,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\rf_metrics.json,1394,18adfa2986d158d702a4fcb306d40b73d0881e1a74acc8249ee1c607e58066b7,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\run_manifest.json,2678,2d0345af13bb2c67bc93b16547d9c703bf86f16403b9f4b5b6d8ef02ba089ef6,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\training_history.csv,12720,12e88cd5c9226c91674463fbb08fb0d7ac08d05643dc15740e2feea8a71834fa,True
final_full/baselines,final_full/baselines|ctgan|error|B|R200|BASE,run_artifact,final_full/baselines/ctgan/error/B/R200/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R200\BASE\training_metadata.json,647,0383eeeaa6de0f185d9eb1aa71f103e75841d77e6e79b82716bc865004f9dcdc,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/critic.pt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\critic.pt,1343177,5d1977b7a1bf04d33d06466346004a2f5a85abcb014ec481e4a859247335f549,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\generated_feature_vectors.csv,447021,845b8ebedc0138d923c01097334f6c43bffa76858292cf4c19c3354834a45e4f,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\generated_payloads.csv,414377,cba16195b052a9e5b00eb5ca345141f25fe0b4bed79006f182d92cf38f5ddcc0,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\generated_payloads.txt,260127,32698a09516ddfabc8e3553b3fd09f0cf3835e3bd153873f4ca057a8bdbb3a65,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/generator.pt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\generator.pt,857547,49526705361b65a0ca5885bdda0fddcfc318bd362d9beb0f128d01bc483d6bcf,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\logs\quality.log,2696,549a21405eab2c7a001a3056fc04569e0cf06e8f1062fb511f8a5665612831f3,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\logs\rf.log,122,9778ba862f507d61a8307b49a603b6dfa31489c45e0ce422ff689a5ea920ca75,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\logs\train.log,20458,3951b32178d6d1f1f047420ceca1d08325452b595ba1b398c45c6d2af5cb8bb2,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\quality_metrics.json,2695,2a93d68ffc87c66cd72fbbafd97ac4224d45f6aaa0462706bbd724541c58a739,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\rf_metrics.json,1386,0c91e329e575f1397559ef9354f364cd8c3d1a5f9beece85be73ef9b88185b03,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\run_manifest.json,2678,c7ea447c3ff44cf08541790fc605aeffa8722b93bcdce32c289ff55666f766ff,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\training_history.csv,12625,a38a380a4742e67203e354330dee01dd50c35546b5283fd57dd1b65265a08214,True
final_full/baselines,final_full/baselines|ctgan|error|B|R500|BASE,run_artifact,final_full/baselines/ctgan/error/B/R500/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\B\R500\BASE\training_metadata.json,647,d0493675405a58e3b52ba2980fd0e895459b13e11087765706574f1c9469ba21,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/critic.pt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\critic.pt,1732297,add653ebe47b0f1102b3a71e64a615b068303dc1b9ac3631f4b4cbb177f6a052,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\generated_feature_vectors.csv,455978,a794bd518692a09635c78fabc823c32c034bb88d56917860e7010bc5726a16ba,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\generated_payloads.csv,636452,49e657bb60d3992f9c4ff7657949c27841d0e7456bfd06b891e0738bc36ab70b,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\generated_payloads.txt,477612,c207c7a46727b2e08134e51a13020e35212daf4e36bcc87c5700dcf9902f5900,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/generator.pt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\generator.pt,954827,a719e90fca19829e8ecf2c515d821648ae2078ce283dc092fc688a035815320a,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\logs\quality.log,2729,e64e40a5423bdfec797f551d004db8ca4119ffde401d02032734c030f8311035,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\logs\rf.log,122,f7dc5b0ab09f7e370fc2efd8d1ea667c429c331c5eba2d3ea18e9fc3b9b3556a,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\logs\train.log,23142,b6eadb4bd7274f9a2f7affbb5be449cb6dbdc94e6d195ffc9a95987b9c303c9c,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\quality_metrics.json,2728,063e18328f3379fe22ba1abc074b0f805379f8f2f55a30c708e0761743eda0dc,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\rf_metrics.json,1353,e0f0bb2c1fd75a738c3a1aa452b5ab7d8c13c227e51e9eb75398510df4c7c33b,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\run_manifest.json,2678,b014146278dd5c35984b4db723784b7eb4032578de3c086e4b011bf0a40ca370,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\training_history.csv,12786,fce14c6c789e0d0b31ac50f23f98293c29537f50bf18288538983804cf97a265,True
final_full/baselines,final_full/baselines|ctgan|error|D|R100|BASE,run_artifact,final_full/baselines/ctgan/error/D/R100/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R100\BASE\training_metadata.json,650,38401fcbbba4b748e8085f7dc6bd12d9054cf10dba0a86c79f2675eca8fd7fea,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/critic.pt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\critic.pt,1660617,dc130b874bc50126302f6bf5725e90eb4f119a50df4267f2052c24b6824f1fb5,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\generated_feature_vectors.csv,455894,744b8e0e600a733c3a1389b82bb360914eca1a4aa705f2beaa161ea9911d73ad,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\generated_payloads.csv,648994,a17a4ef0aa4788a734ab6f50018ebeca80509b98482675526d89ba94af29595d,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\generated_payloads.txt,490026,8697e6258607f89f5ea89a9da231c3f8c8c7b5702003766af4e323b9f848bbde,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/generator.pt,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\generator.pt,936907,bf403e0faa0ed0b467a6459bdb65d1b3a1f6e501fe1d61fd7f3394697e94f335,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\logs\quality.log,2661,10a632844ff57519de7d735ea04aac2da35414798748d9682935e85d0f3ccb48,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\logs\rf.log,122,785c81a649649dff8a0792f01870676edd7068fb6d003e2d24e36f04d9b94dd5,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\logs\train.log,22166,59a736cd25904ed569751495afe2708d35b79c3d38d46d7be3f9d829bfc16d7f,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\quality_metrics.json,2660,66f8c2b1050bee2b934cc88ce7d27e7ecaaa73e3f225721faea9f4a71f1ef455,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\rf_metrics.json,1387,13ffe6a3558bb82fc3d12d043e580ad0b868fd92c1e8374f6abf0e2d577b72e4,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\run_manifest.json,2678,8ca85ac4792e6a1b8bd44b3ed5c15fd9304c792e4a06d0dd5523589582ff7eb6,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\training_history.csv,12779,61493911e4e53b6a444c3f634f7d2824dff062c961270aca830bcb75dc3e707c,True
final_full/baselines,final_full/baselines|ctgan|error|D|R200|BASE,run_artifact,final_full/baselines/ctgan/error/D/R200/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\final\ctgan\error\D\R200\BASE\training_metadata.json,647,575ca38e5013b6c0f07de671a9a3325e85e0e98c164f7f5c3937bf7656a4fd21,True
