run_key,campaign,method_id,method_display_vi,family,scenario,ratio,variant,garbage_rate,sql_structure_rate,unique_rate,normalized_unique_rate,dominant_payload_share,normalized_dominant_payload_share,family_motif_coverage,family_motif_hit_rate,eligible_requests,blocked_requests,not_blocked_requests,not_sent_too_long,waf_not_blocked_rate,quality_metrics_path,quality_metrics_sha256
phase2b_ratio_search_medium|gan|boolean|D|R20|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,D,20,BASE,0.0,1.0,0.026,0.026,0.422,0.422,0.5,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R20/BASE/quality_metrics.json,408e898b41ff6a9c0025d9743e2d946ca474631966623dfc45e530fb2f0c40ba
phase2b_ratio_search_medium|gan|boolean|D|R500|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,D,500,BASE,0.0,1.0,0.002,0.002,1.0,1.0,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R500/BASE/quality_metrics.json,18a1a4d97b9b92c47d02a4b7c6c89826179f9ffc4b90737b8205890ba89ed65a
phase2b_ratio_search_medium|gan|boolean|D|R50|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,D,50,BASE,0.0,1.0,0.012,0.012,0.444,0.444,0.5,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R50/BASE/quality_metrics.json,dc24c96f6dd8c9ab8bbc9dc6ddcd27b638ce05008fe4a3d75e825ba86d922de6
phase2b_ratio_search_medium|gan|boolean|D|Rfull|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,D,full,BASE,0.0,1.0,0.166,0.166,0.104,0.104,0.75,1.0,1000,834,166,0,0.166,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/Rfull/BASE/quality_metrics.json,6a948e2f3d961babad83a7b72fe44a8c0e8bd09d0eb2915621551514b4d8eac9
phase2b_ratio_search_medium|gan|boolean|E|R100|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,100,BASE,0.0,1.0,0.012,0.012,0.742,0.742,0.5,1.0,1000,66,934,0,0.934,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R100/BASE/quality_metrics.json,e00df6f76e003586477c7c9ad6203dc8706387e6af4154364b467bc5ff162cd3
phase2b_ratio_search_medium|gan|boolean|E|R10|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,10,BASE,0.0,1.0,0.076,0.076,0.152,0.152,0.75,1.0,1000,680,320,0,0.32,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R10/BASE/quality_metrics.json,00bda4183e03887a1fab3bafcffa5c398aec0aaf5ca50cce5e93852190d2bd20
phase2b_ratio_search_medium|gan|boolean|E|R200|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,200,BASE,0.0,1.0,0.004,0.004,0.996,0.996,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R200/BASE/quality_metrics.json,9689793df8d038b5b5618c274865dd18506fe38737795dd37e14ac64e8e21ca1
phase2b_ratio_search_medium|gan|boolean|E|R20|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,20,BASE,0.0,1.0,0.024,0.024,0.812,0.812,0.5,1.0,1000,96,904,0,0.904,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R20/BASE/quality_metrics.json,5c7919e3f5a606217bdbe3df171e336df4af7245ae29686711bd04c5b1871cd9
phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,500,BASE,0.0,1.0,0.004,0.004,0.946,0.946,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/quality_metrics.json,5608018f23ad11925d456a777c2a76eb0ca0beb8b5a3910617be9a1eb29b4bde
phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,50,BASE,0.0,1.0,0.014,0.014,0.436,0.436,0.5,1.0,1000,998,2,0,0.002,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/quality_metrics.json,f5621f9c9912166f4d80faeaa30544c0b112f7dd7871b7bfd74db2f06eca3781
phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,full,BASE,0.0,1.0,0.166,0.166,0.104,0.104,0.75,1.0,1000,834,166,0,0.166,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/quality_metrics.json,c4e40c8cbdc18cc4341227200bf76957c359486d4ae5fd1ab4aa837cdee55634
phase2b_ratio_search_medium|gan|error|B|R100|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,100,BASE,0.0,1.0,0.006,0.006,0.838,0.838,0.125,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/B/R100/BASE/quality_metrics.json,19acb0b73738d1afc7608807b1b213c1a1b38335adf5a3711fcb02545b4e52d6
phase2b_ratio_search_medium|gan|error|B|R200|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,200,BASE,0.0,1.0,0.038,0.038,0.172,0.172,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/B/R200/BASE/quality_metrics.json,d40d54110ac728eaaf03e8217940e26c6f3edcec11d29b383281d349110cc4a7
phase2b_ratio_search_medium|gan|error|B|R20|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,20,BASE,0.0,1.0,0.016,0.016,0.698,0.698,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/B/R20/BASE/quality_metrics.json,ce3438f33615e8761aaa004a9f3702f4de7553f84aa35293655fa4fdc0ba9281
phase2b_ratio_search_medium|gan|error|B|R500|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,500,BASE,0.0,1.0,0.002,0.002,1.0,1.0,0.125,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/B/R500/BASE/quality_metrics.json,1413a830e071c21134336d57654524439e6a2e832e82e4645be0f62fe3f02340
phase2b_ratio_search_medium|gan|error|B|R50|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,50,BASE,0.0,1.0,0.012,0.012,0.834,0.834,0.125,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/B/R50/BASE/quality_metrics.json,a89e0db273a1dad4e5cc7c57226d6a224546759701aa77edc698e993d15cda7d
phase2b_ratio_search_medium|gan|error|B|Rfull|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,full,BASE,0.0,1.0,0.036,0.036,0.418,0.418,0.375,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/B/Rfull/BASE/quality_metrics.json,17d97932b9e55c7e5198dc4e975e5a4b6a7125a5aa2c813b43afce1291d57f52
phase2b_ratio_search_medium|gan|error|D|R100|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,D,100,BASE,0.0,1.0,0.01,0.01,0.688,0.688,0.375,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/D/R100/BASE/quality_metrics.json,1a88831e42a7cd27790480e278d7352e5d303333f5849b0e858cba3ea6d54fdf
phase2b_ratio_search_medium|gan|error|D|R200|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,D,200,BASE,0.0,1.0,0.002,0.002,1.0,1.0,0.125,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/D/R200/BASE/quality_metrics.json,928805832f0ee67b00c72c776c816debd085983bc9cabab1b07beeb2f708fe2b
phase2b_ratio_search_medium|gan|error|D|R500|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,D,500,BASE,0.0,1.0,0.006,0.006,0.87,0.87,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/D/R500/BASE/quality_metrics.json,04e8279b3e54f32232d107d7007f8ee501d9efffb60c453422f3a7a3930489a3
phase2b_ratio_search_medium|gan|error|D|R50|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,D,50,BASE,0.0,1.0,0.014,0.014,0.708,0.708,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/D/R50/BASE/quality_metrics.json,7b4a20e59447fb89fdd72260b48dc5c6e9278d71a2da003551b0bc1f4b1cb4db
phase2b_ratio_search_medium|gan|error|D|Rfull|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,error,D,full,BASE,0.0,1.0,0.036,0.036,0.418,0.418,0.375,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/error/D/Rfull/BASE/quality_metrics.json,4f6336d49a4b5750986273d406099c58829c346cf8cdbc7c60fb81b7e8e28ad5
phase2b_ratio_search_medium|gan|time|A|R100|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,A,100,BASE,0.0,1.0,0.014,0.014,0.442,0.442,0.4,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/A/R100/BASE/quality_metrics.json,75a4b62354007f3a823ef60bc45c690a6d37ac684af505886a664105fbe046d3
phase2b_ratio_search_medium|gan|time|A|R200|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,A,200,BASE,0.0,1.0,0.01,0.01,0.612,0.612,0.4,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/A/R200/BASE/quality_metrics.json,25729920e530884647ddd865a35b16342d4c5c3975bac865347dabb6920346d4
phase2b_ratio_search_medium|gan|time|A|R20|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,A,20,BASE,0.0,1.0,0.026,0.026,0.53,0.53,0.2,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/A/R20/BASE/quality_metrics.json,a81e5b5b206df31741d126afdd30e1c0866ca69e81082a611554adb11f493916
phase2b_ratio_search_medium|gan|time|A|R500|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,A,500,BASE,0.0,1.0,0.004,0.004,0.802,0.802,0.4,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/A/R500/BASE/quality_metrics.json,6f51afa885077a7dff90231b14bf2d4c4b45a59e7c40786c26c3b0f7593236d1
phase2b_ratio_search_medium|gan|time|A|R50|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,A,50,BASE,0.0,1.0,0.012,0.012,0.526,0.526,0.4,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/A/R50/BASE/quality_metrics.json,76f98c1b13f57958576c99f90a40fc7038dbafe62263d7f1d3241d1721be4169
phase2b_ratio_search_medium|gan|time|A|Rfull|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,A,full,BASE,0.0,1.0,0.046,0.046,0.172,0.172,0.4,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/A/Rfull/BASE/quality_metrics.json,bc81e7be67085e0d9eb54d230a8052b7127a863b89bab408682acfe89b0a4baa
phase2b_ratio_search_medium|gan|time|D|R100|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,D,100,BASE,0.0,1.0,0.012,0.012,0.494,0.494,0.4,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/D/R100/BASE/quality_metrics.json,0363a9a5fafff0cbe45afc3bcb375ee9960e2dfbad17b635e58967dc0a0aff53
phase2b_ratio_search_medium|gan|time|D|R200|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,D,200,BASE,0.0,1.0,0.01,0.01,0.352,0.352,0.4,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/D/R200/BASE/quality_metrics.json,cc373c918f3b1831130452395dec5340d90aaa921ec345b58dbf26391ab135ef
phase2b_ratio_search_medium|gan|time|D|R500|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,D,500,BASE,0.0,1.0,0.006,0.006,0.962,0.962,0.2,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/D/R500/BASE/quality_metrics.json,eec4baf212eda6941c43064c65f6fa0dbdfc80201bcb81dd74484e4fa6322ca4
phase2b_ratio_search_medium|gan|time|D|R50|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,D,50,BASE,0.0,1.0,0.006,0.006,0.89,0.89,0.4,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/D/R50/BASE/quality_metrics.json,a679b972e7935a8e18a121ed5677c44cc1053e94346ba5e8a1f516713f1d3fc5
phase2b_ratio_search_medium|gan|time|D|Rfull|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,time,D,full,BASE,0.0,1.0,0.046,0.046,0.172,0.172,0.4,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/time/D/Rfull/BASE/quality_metrics.json,95638d22002137afae281544dffe55e9c400b5e3d5b6acb41b5e4dee6a6126b0
phase2b_ratio_search_medium|gan|union|D|R100|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,D,100,BASE,0.0,1.0,0.012,0.012,0.746,0.746,0.5,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/D/R100/BASE/quality_metrics.json,3befb38923d3d28c4a77162a202cc00cf0bb73a763654b7684574f09205b1a23
phase2b_ratio_search_medium|gan|union|D|R200|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,D,200,BASE,0.0,1.0,0.012,0.012,0.908,0.908,0.5,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/D/R200/BASE/quality_metrics.json,7bb3e5a5c526ba71fa39306a48f0b73c3e78dc55513352414ef9834d4eec7406
phase2b_ratio_search_medium|gan|union|D|R20|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,D,20,BASE,0.0,1.0,0.014,0.014,0.602,0.602,0.5,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/D/R20/BASE/quality_metrics.json,3824a0800ee1329e976e1e1c7867dcce4b6bd3e2071886fe396d051e09d35050
phase2b_ratio_search_medium|gan|union|D|R500|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,D,500,BASE,0.0,1.0,0.01,0.01,0.356,0.356,0.5,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/D/R500/BASE/quality_metrics.json,ec9fce3ad775014e91d63d97bae30005007818827888d38cc5c4ba1266823531
phase2b_ratio_search_medium|gan|union|D|R50|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,D,50,BASE,0.0,1.0,0.016,0.016,0.426,0.426,0.5,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/D/R50/BASE/quality_metrics.json,cc605aad33ca2b60ed98a42de400064df3f52cf170fa8e34f5c928504aa12b0e
phase2b_ratio_search_medium|gan|union|D|Rfull|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,D,full,BASE,0.0,1.0,0.116,0.116,0.084,0.084,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/D/Rfull/BASE/quality_metrics.json,c3c4c120d71a8bb9c4631571c25de17fad0e32d1aa58e25da83b82926da74db0
phase2b_ratio_search_medium|gan|union|F|R100|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,F,100,BASE,0.0,1.0,0.004,0.004,0.998,0.998,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/F/R100/BASE/quality_metrics.json,587de10561c2d7768c6c98fa334f18a9f9ac0e13deb50153bbbbbdba8dffeb7f
phase2b_ratio_search_medium|gan|union|F|R10|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,F,10,BASE,0.0,1.0,0.092,0.092,0.146,0.146,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/F/R10/BASE/quality_metrics.json,1681624a88549fcd8871faf0697eeaa662e87f19d1782b60dbc85f9febd2d1bf
phase2b_ratio_search_medium|gan|union|F|R200|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,F,200,BASE,0.0,1.0,0.008,0.008,0.662,0.662,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/F/R200/BASE/quality_metrics.json,dc01fd15bc78e2ca05b0a73517c1b16ace66ea1280b789a9ed140d3062ee8041
phase2b_ratio_search_medium|gan|union|F|R20|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,F,20,BASE,0.0,1.0,0.026,0.026,0.478,0.478,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/F/R20/BASE/quality_metrics.json,68022ee61670a1d46ed4e48ac120be43d5b2088f60a804bb37f9e861a4c3b29f
phase2b_ratio_search_medium|gan|union|F|R500|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,F,500,BASE,0.0,1.0,0.006,0.006,0.952,0.952,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/F/R500/BASE/quality_metrics.json,e25f8c9a13afa5e895f8002c7b6dd130e613f695a1d898b65575478a31635c9f
phase2b_ratio_search_medium|gan|union|F|R50|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,F,50,BASE,0.0,1.0,0.006,0.006,0.76,0.76,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/F/R50/BASE/quality_metrics.json,b5e24ac14a1ed9810f1d6527a71a1c20eb9fe92c2b343f82e6d9e96d779f389b
phase2b_ratio_search_medium|gan|union|F|Rfull|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,union,F,full,BASE,0.0,1.0,0.116,0.116,0.084,0.084,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/union/F/Rfull/BASE/quality_metrics.json,52919b06e36ade7ac53e147081078aa240abd5ce10ac6778692e2466a74efc44
phase2b_ratio_search_medium|seqgan_master|boolean|D|R100|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,D,100,BASE,0.912,0.088,0.62,0.552,0.096,0.256,0.25,0.016,1000,18,982,0,0.982,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/D/R100/BASE/quality_metrics.json,0f7e4876337509f065ed134bb02c5d6d0e2bfaf650d900824d2207e2d3cb320d
phase2b_ratio_search_medium|seqgan_master|boolean|D|R10|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,D,10,BASE,0.474,0.526,0.176,0.164,0.152,0.154,0.25,0.002,1000,164,836,0,0.836,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/D/R10/BASE/quality_metrics.json,dcb0001e4ef7d0b9ff5ab811a23121ebc22d2cb924312c13631a560fc89f8fb2
phase2b_ratio_search_medium|seqgan_master|boolean|D|R200|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,D,200,BASE,0.892,0.108,0.998,0.89,0.004,0.028,0.25,0.006,1000,22,978,0,0.978,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/D/R200/BASE/quality_metrics.json,21c4d1f1b1f4240c4c028825eab579220c9a4ac611e9b3cb6f4a8da95f957ee7
phase2b_ratio_search_medium|seqgan_master|boolean|D|R20|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,D,20,BASE,0.026000000000000023,0.974,0.038,0.034,0.958,0.966,0.0,0.0,1000,0,1000,0,1.0,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/D/R20/BASE/quality_metrics.json,ee10b366a10c8b8b807b892408c224b6da77639451d6df33166843e31944dbee
phase2b_ratio_search_medium|seqgan_master|boolean|D|R500|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,D,500,BASE,1.0,0.0,0.996,0.996,0.004,0.004,0.0,0.0,1000,8,992,0,0.992,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/D/R500/BASE/quality_metrics.json,57eb48cdbac272f02d3700a917dba9172f3173fbf21e812beb5df3d2b50846f8
phase2b_ratio_search_medium|seqgan_master|boolean|D|R50|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,D,50,BASE,0.388,0.612,0.296,0.208,0.252,0.26,0.25,0.002,1000,102,898,0,0.898,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/D/R50/BASE/quality_metrics.json,15936b539fee7f285ae73f27094260f2dd7b917e83c22448241af4ceb68e75d1
phase2b_ratio_search_medium|seqgan_master|boolean|D|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,D,full,BASE,0.512,0.488,0.15,0.134,0.134,0.238,0.25,0.012,1000,62,938,0,0.938,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/D/Rfull/BASE/quality_metrics.json,813820a9e0fbcf97f8b633b375efdf851f2e2a2ceb7b863d368282d98173db4c
phase2b_ratio_search_medium|seqgan_master|boolean|E|R100|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,E,100,BASE,0.654,0.346,0.99,0.938,0.004,0.034,0.25,0.056,1000,84,916,0,0.916,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/E/R100/BASE/quality_metrics.json,eb000fd3b6d0ae0253482b5392472586507473170cf3876f2426236dd924df0e
phase2b_ratio_search_medium|seqgan_master|boolean|E|R10|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,E,10,BASE,0.41400000000000003,0.586,0.186,0.172,0.232,0.234,0.25,0.006,1000,102,898,0,0.898,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/E/R10/BASE/quality_metrics.json,ce4d4194986468ffee0fc545d12a32bcec067ceb9e60473e844ad726e71a2131
phase2b_ratio_search_medium|seqgan_master|boolean|E|R200|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,E,200,BASE,0.9,0.1,1.0,1.0,0.002,0.002,0.25,0.022,1000,38,962,0,0.962,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/E/R200/BASE/quality_metrics.json,fe4ecb801b2af268f44973450cfc0008f44548b2d83ff185d118dbf0b3e2c7f6
phase2b_ratio_search_medium|seqgan_master|boolean|E|R20|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,E,20,BASE,0.45199999999999996,0.548,0.116,0.088,0.414,0.426,0.0,0.0,1000,14,986,0,0.986,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/E/R20/BASE/quality_metrics.json,404a72d0507441a02bc1388d253408201339a1506da49ac52ab85167ac515b5b
phase2b_ratio_search_medium|seqgan_master|boolean|E|R500|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,E,500,BASE,1.0,0.0,1.0,1.0,0.002,0.002,0.0,0.0,1000,0,1000,0,1.0,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/E/R500/BASE/quality_metrics.json,f29c887fa6e3b77101474cd9eb4a610ba5785bab3f8e3418fd03dcf8590062fd
phase2b_ratio_search_medium|seqgan_master|boolean|E|R50|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,E,50,BASE,0.904,0.096,0.664,0.546,0.05,0.144,0.25,0.028,1000,34,966,0,0.966,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/E/R50/BASE/quality_metrics.json,92bdcf5d5aab7d2227105da9cb2e01f69372d58d22fc37f1cb99fc9ae3a311c9
phase2b_ratio_search_medium|seqgan_master|boolean|E|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,boolean,E,full,BASE,0.512,0.488,0.15,0.134,0.134,0.238,0.25,0.012,1000,62,938,0,0.938,final_result_info/phase2b_ratio_search_medium/seqgan_master/boolean/E/Rfull/BASE/quality_metrics.json,3b52093d28b2435b30fdd3e4cc3a83f7945a6bab4059c7d768fa2b80beda19dc
phase2b_ratio_search_medium|seqgan_master|error|B|R100|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,B,100,BASE,0.018000000000000016,0.982,0.15,0.146,0.152,0.152,0.25,0.4,1000,400,600,0,0.6,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/B/R100/BASE/quality_metrics.json,eefc82a2b1e87f8c83143fe2310fe210c84357c2429b7aacde01d276ab283016
phase2b_ratio_search_medium|seqgan_master|error|B|R200|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,B,200,BASE,0.952,0.048,1.0,1.0,0.002,0.002,0.0,0.0,1000,8,992,0,0.992,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/B/R200/BASE/quality_metrics.json,4a5f614604413a08f05d620768cbcf1e10253e98b54511bd6190f1c82d1fb417
phase2b_ratio_search_medium|seqgan_master|error|B|R20|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,B,20,BASE,0.526,0.474,0.324,0.306,0.114,0.124,0.25,0.108,1000,302,698,0,0.698,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/B/R20/BASE/quality_metrics.json,df38893053743563ac37831295cb029928114275a5173280e6077c2de129b899
phase2b_ratio_search_medium|seqgan_master|error|B|R500|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,B,500,BASE,0.998,0.002,1.0,1.0,0.002,0.002,0.0,0.0,1000,0,1000,0,1.0,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/B/R500/BASE/quality_metrics.json,8786fff083b93b7565f52fe353a6dad58efeb30aba8cbdfb192438ebe6d4d30a
phase2b_ratio_search_medium|seqgan_master|error|B|R50|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,B,50,BASE,0.19799999999999995,0.802,0.31,0.286,0.066,0.07,0.375,0.552,1000,570,430,0,0.43,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/B/R50/BASE/quality_metrics.json,ff07314045a73c57a3467308c7d8c8a048119ac229787c62de08fffc504d7e1a
phase2b_ratio_search_medium|seqgan_master|error|B|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,B,full,BASE,0.43000000000000005,0.57,0.334,0.33,0.084,0.084,0.375,0.106,1000,336,664,0,0.664,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/B/Rfull/BASE/quality_metrics.json,01624536ddca27ad8c6afe1db3ef0763d47630c7daa0f4d109ea96ab565d2358
phase2b_ratio_search_medium|seqgan_master|error|D|R100|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,D,100,BASE,0.81,0.19,0.792,0.604,0.018,0.168,0.0,0.0,1000,50,950,0,0.95,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/D/R100/BASE/quality_metrics.json,da21dd125e11dee094b5d3e3fdaa4c554d255aaa5d837008fab43f51bdc7fdeb
phase2b_ratio_search_medium|seqgan_master|error|D|R200|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,D,200,BASE,0.938,0.062,0.996,0.948,0.004,0.02,0.0,0.0,1000,18,982,0,0.982,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/D/R200/BASE/quality_metrics.json,588947362e90972f370f3410bc63faf2e702e8f9bbd284b6b5c961e8f730275f
