probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error,audit_rule_ids,audit_transaction_ids,audit_messages,audit_files
49,571,POST,"1'||  (  select 'fmss' from dual where 7025  =  7025 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )     )  ||'",http://127.0.0.1:18080/,403,True,blocked,True,23,5.754,1,,920350|942100|949110,178456920298.111524,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174002-178456920298.111524
50,5464,GET,"1'   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  'gfll'  =  'gfll",http://127.0.0.1:18080/?payload=1%27+++%29++++%29+++++%29+++procedure+analyse++%28++extractvalue++%28++5840%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++case+when+++%28++5840++%3D++5840++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71+++%29++++%29+++%2C1++%29+++and++++%28++++%28+++++%28++%27gfll%27++%3D++%27gfll,403,True,blocked,True,333,6.181,1,,920350|942100|942151|942230|942320|949110,178456920235.329758,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174002-178456920235.329758
51,5464,POST,"1'   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  'gfll'  =  'gfll",http://127.0.0.1:18080/,403,True,blocked,True,23,5.462,1,,920350|942100|942151|942230|942320|949110,178456920226.656030,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174002-178456920226.656030
52,4000,GET,1   )    )    or exp,http://127.0.0.1:18080/?payload=1+++%29++++%29++++or+exp,200,False,bypass,True,56,8.247,1,,920350,178456920299.891715,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174002-178456920299.891715
53,4000,POST,1   )    )    or exp,http://127.0.0.1:18080/,200,False,bypass,True,23,15.651,1,,920350,178456920240.013401,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174002-178456920240.013401
54,4454,GET,"1""  )   or 6327  =  ",http://127.0.0.1:18080/?payload=1%22++%29+++or+6327++%3D++,403,True,blocked,True,58,9.494,1,,920350|942100|949110,178456920269.785183,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174002-178456920269.785183
55,4454,POST,"1""  )   or 6327  =  ",http://127.0.0.1:18080/,403,True,blocked,True,23,9.548,1,,920350|942100|949110,178456920228.568097,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174002-178456920228.568097
56,4714,GET,"1%""  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and   (  ""%""  =  """,http://127.0.0.1:18080/?payload=1%25%22++%29+++or+9643++%3D++++%28++select+count++%28++%2A++%29+++from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3++%29+++and+++%28++%22%25%22++%3D++%22,403,True,blocked,True,206,9.313,1,,920350|942100|949110,178456920264.865035,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174002-178456920264.865035
57,4714,POST,"1%""  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and   (  ""%""  =  """,http://127.0.0.1:18080/,403,True,blocked,True,23,7.735,1,,920350|942100|949110,178456920285.711626,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174002-178456920285.711626
58,1108,GET,"1' and make_set  (  2942  =  8200,8200  )   and 'jnhv' like 'jnhv",http://127.0.0.1:18080/?payload=1%27+and+make_set++%28++2942++%3D++8200%2C8200++%29+++and+%27jnhv%27+like+%27jnhv,403,True,blocked,True,113,5.75,1,,920350|942100|942151|949110,178456920276.951166,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174002-178456920276.951166
59,1108,POST,"1' and make_set  (  2942  =  8200,8200  )   and 'jnhv' like 'jnhv",http://127.0.0.1:18080/,403,True,blocked,True,23,5.634,1,,920350|942100|942151|949110,178456920294.412403,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174002-178456920294.412403
60,5444,GET,1 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  -- saxs,http://127.0.0.1:18080/?payload=1+rlike+++%28++select+%2A+from+++%28++select++%28++sleep++%28++5+++%29++++%29+++++%29++sgvo++%29++--+saxs,403,True,blocked,True,137,5.419,1,,920350|942100|942160|949110,178456920270.089374,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174002-178456920270.089374
61,5444,POST,1 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  -- saxs,http://127.0.0.1:18080/,403,True,blocked,True,23,6.118,1,,920350|942100|942160|949110,178456920232.431169,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174002-178456920232.431169
62,4570,GET,"-4318""  )   as vpvt where 5543  =  5543 union all select 5543,5543,5543,5543,5543,5543--",http://127.0.0.1:18080/?payload=-4318%22++%29+++as+vpvt+where+5543++%3D++5543+union+all+select+5543%2C5543%2C5543%2C5543%2C5543%2C5543--,403,True,blocked,True,136,7.788,1,,920350|942100|942190|949110,17845692027.268952,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174002-17845692027.268952
63,4570,POST,"-4318""  )   as vpvt where 5543  =  5543 union all select 5543,5543,5543,5543,5543,5543--",http://127.0.0.1:18080/,403,True,blocked,True,23,9.184,1,,920350|942100|942190|949110,178456920284.630411,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174002-178456920284.630411
64,3754,GET,"1'   )    )    and make_set  (  8403  =  8403,8899  )   and    (    (   'sxgl'  =  'sxgl",http://127.0.0.1:18080/?payload=1%27+++%29++++%29++++and+make_set++%28++8403++%3D++8403%2C8899++%29+++and++++%28++++%28+++%27sxgl%27++%3D++%27sxgl,403,True,blocked,True,146,14.127,1,,920350|942100|942151|949110,178456920260.361271,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174002-178456920260.361271
65,3754,POST,"1'   )    )    and make_set  (  8403  =  8403,8899  )   and    (    (   'sxgl'  =  'sxgl",http://127.0.0.1:18080/,403,True,blocked,True,23,7.684,1,,920350|942100|942151|949110,178456920256.180286,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174002-178456920256.180286
66,1014,GET,1%'   )    )     )   and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (     (  '%'  =  ',http://127.0.0.1:18080/?payload=1%25%27+++%29++++%29+++++%29+++and+4386++%3D++utl_inaddr.get_host_address++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++4386++%3D++4386++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29++++and++++%28++++%28+++++%28++%27%25%27++%3D++%27,403,True,blocked,True,530,7.688,1,,920350|933160|942100|942230|949110,178456920229.844658,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174002-178456920229.844658
67,1014,POST,1%'   )    )     )   and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (     (  '%'  =  ',http://127.0.0.1:18080/,403,True,blocked,True,23,8.609,1,,920350|933160|942100|942230|949110,17845692027.825876,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174002-17845692027.825876
68,333,GET,"-7418 union all select 1340,1340,1340,1340,1340#",http://127.0.0.1:18080/?payload=-7418+union+all+select+1340%2C1340%2C1340%2C1340%2C1340%23,403,True,blocked,True,90,7.689,1,,920350|942100|942190|942360|949110,178456920290.923138,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174002-178456920290.923138
69,333,POST,"-7418 union all select 1340,1340,1340,1340,1340#",http://127.0.0.1:18080/,403,True,blocked,True,23,7.694,1,,920350|942100|942190|942360|949110,178456920261.599503,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174002-178456920261.599503
70,4126,GET, select * from users,http://127.0.0.1:18080/?payload=+select+%2A+from+users,200,False,bypass,True,54,6.098,1,,920350,17845692028.867579,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174002-17845692028.867579
71,4126,POST, select * from users,http://127.0.0.1:18080/,200,False,bypass,True,23,10.851,1,,920350,178456920299.110140,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174002-178456920299.110140
72,4027,GET,"1%""   )    )    unio",http://127.0.0.1:18080/?payload=1%25%22+++%29++++%29++++unio,200,False,bypass,True,60,6.537,1,,920350,178456920267.780842,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174002-178456920267.780842
73,4027,POST,"1%""   )    )    unio",http://127.0.0.1:18080/,200,False,bypass,True,23,6.046,1,,920350,178456920252.497464,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174002-178456920252.497464
74,5354,GET,select   (  case when   (  6969  =  5797  )   then 6969 else 6969*  (  select 6969 from information_schema.character_sets  )   end  )  #,http://127.0.0.1:18080/?payload=select+++%28++case+when+++%28++6969++%3D++5797++%29+++then+6969+else+6969%2A++%28++select+6969+from+information_schema.character_sets++%29+++end++%29++%23,403,True,blocked,True,186,5.246,1,,920350|942100|942140|942190|942230|949110,178456920285.229873,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174002-178456920285.229873
75,5354,POST,select   (  case when   (  6969  =  5797  )   then 6969 else 6969*  (  select 6969 from information_schema.character_sets  )   end  )  #,http://127.0.0.1:18080/,403,True,blocked,True,23,6.01,1,,920350|942100|942140|942190|942230|949110,17845692029.091173,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174002-17845692029.091173
76,4961,GET," select * from users where id  =  1 or ""1;""  =  1 or 1  =  1 -- 1",http://127.0.0.1:18080/?payload=+select+%2A+from+users+where+id++%3D++1+or+%221%3B%22++%3D++1+or+1++%3D++1+--+1,403,True,blocked,True,111,6.169,1,,920350|942100|949110,178456920248.812034,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174002-178456920248.812034
77,4961,POST," select * from users where id  =  1 or ""1;""  =  1 or 1  =  1 -- 1",http://127.0.0.1:18080/,403,True,blocked,True,23,6.175,1,,920350|942100|949110,178456920295.108605,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174002-178456920295.108605
78,6407,GET,"1""  )   and   (  4085  =  4885  )  *4885 and   (  ""sxte""  =  ""sxte",http://127.0.0.1:18080/?payload=1%22++%29+++and+++%28++4085++%3D++4885++%29++%2A4885+and+++%28++%22sxte%22++%3D++%22sxte,403,True,blocked,True,120,4.837,1,,920350|942100|949110,178456920278.647676,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174002-178456920278.647676
79,6407,POST,"1""  )   and   (  4085  =  4885  )  *4885 and   (  ""sxte""  =  ""sxte",http://127.0.0.1:18080/,403,True,blocked,True,23,6.742,1,,920350|942100|949110,178456920296.144935,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174002-178456920296.144935
