probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error,audit_rule_ids,audit_transaction_ids,audit_messages,audit_files
52,4000,GET,1   )    )    or exp,http://localhost:18080/?payload=1+++%29++++%29++++or+exp,200,False,bypass,True,56,10.219,1,,,178457058324.280936,[],transactions/20260720/20260720-1803/20260720-180303-178457058324.280936
53,4000,POST,1   )    )    or exp,http://localhost:18080/,200,False,bypass,True,23,9.722,1,,,178457058321.196815,[],transactions/20260720/20260720-1803/20260720-180303-178457058321.196815
54,4454,GET,"1""  )   or 6327  =  ",http://localhost:18080/?payload=1%22++%29+++or+6327++%3D++,403,True,blocked,True,58,12.014,1,,942100|949110,17845705836.471829,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180303-17845705836.471829
55,4454,POST,"1""  )   or 6327  =  ",http://localhost:18080/,403,True,blocked,True,23,12.017,1,,942100|949110,178457058338.212819,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180303-178457058338.212819
56,4714,GET,"1%""  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and   (  ""%""  =  """,http://localhost:18080/?payload=1%25%22++%29+++or+9643++%3D++++%28++select+count++%28++%2A++%29+++from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3++%29+++and+++%28++%22%25%22++%3D++%22,403,True,blocked,True,206,12.079,1,,942100|949110,178457058373.473659,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180303-178457058373.473659
57,4714,POST,"1%""  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and   (  ""%""  =  """,http://localhost:18080/,403,True,blocked,True,23,12.603,1,,942100|949110,17845705838.509591,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180303-17845705838.509591
58,1108,GET,"1' and make_set  (  2942  =  8200,8200  )   and 'jnhv' like 'jnhv",http://localhost:18080/?payload=1%27+and+make_set++%28++2942++%3D++8200%2C8200++%29+++and+%27jnhv%27+like+%27jnhv,403,True,blocked,True,113,11.482,1,,942100|942151|949110,17845705837.780912,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-17845705837.780912
59,1108,POST,"1' and make_set  (  2942  =  8200,8200  )   and 'jnhv' like 'jnhv",http://localhost:18080/,403,True,blocked,True,23,10.869,1,,942100|942151|949110,178457058394.342271,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-178457058394.342271
60,5444,GET,1 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  -- saxs,http://localhost:18080/?payload=1+rlike+++%28++select+%2A+from+++%28++select++%28++sleep++%28++5+++%29++++%29+++++%29++sgvo++%29++--+saxs,403,True,blocked,True,137,6.805,1,,942100|942160|949110,178457058389.332608,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-178457058389.332608
61,5444,POST,1 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  -- saxs,http://localhost:18080/,403,True,blocked,True,23,6.663,1,,942100|942160|949110,178457058342.955869,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-178457058342.955869
62,4570,GET,"-4318""  )   as vpvt where 5543  =  5543 union all select 5543,5543,5543,5543,5543,5543--",http://localhost:18080/?payload=-4318%22++%29+++as+vpvt+where+5543++%3D++5543+union+all+select+5543%2C5543%2C5543%2C5543%2C5543%2C5543--,403,True,blocked,True,136,6.678,1,,942100|942190|949110,178457058330.389524,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-178457058330.389524
63,4570,POST,"-4318""  )   as vpvt where 5543  =  5543 union all select 5543,5543,5543,5543,5543,5543--",http://localhost:18080/,403,True,blocked,True,23,5.532,1,,942100|942190|949110,17845705836.117264,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-17845705836.117264
64,3754,GET,"1'   )    )    and make_set  (  8403  =  8403,8899  )   and    (    (   'sxgl'  =  'sxgl",http://localhost:18080/?payload=1%27+++%29++++%29++++and+make_set++%28++8403++%3D++8403%2C8899++%29+++and++++%28++++%28+++%27sxgl%27++%3D++%27sxgl,403,True,blocked,True,146,5.512,1,,942100|942151|949110,178457058322.125300,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-178457058322.125300
65,3754,POST,"1'   )    )    and make_set  (  8403  =  8403,8899  )   and    (    (   'sxgl'  =  'sxgl",http://localhost:18080/,403,True,blocked,True,23,5.371,1,,942100|942151|949110,178457058390.612694,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-178457058390.612694
66,1014,GET,1%'   )    )     )   and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (     (  '%'  =  ',http://localhost:18080/?payload=1%25%27+++%29++++%29+++++%29+++and+4386++%3D++utl_inaddr.get_host_address++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++4386++%3D++4386++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29++++and++++%28++++%28+++++%28++%27%25%27++%3D++%27,403,True,blocked,True,530,7.325,1,,933160|942100|942230|949110,178457058389.172023,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180303-178457058389.172023
67,1014,POST,1%'   )    )     )   and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (     (  '%'  =  ',http://localhost:18080/,403,True,blocked,True,23,6.38,1,,933160|942100|942230|949110,178457058330.449964,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180303-178457058330.449964
68,333,GET,"-7418 union all select 1340,1340,1340,1340,1340#",http://localhost:18080/?payload=-7418+union+all+select+1340%2C1340%2C1340%2C1340%2C1340%23,403,True,blocked,True,90,6.052,1,,942100|942190|942360|949110,178457058312.058988,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180303-178457058312.058988
69,333,POST,"-7418 union all select 1340,1340,1340,1340,1340#",http://localhost:18080/,403,True,blocked,True,23,6.774,1,,942100|942190|942360|949110,178457058392.718609,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180303-178457058392.718609
70,4126,GET, select * from users,http://localhost:18080/?payload=+select+%2A+from+users,200,False,bypass,True,54,7.507,1,,,178457058386.019512,[],transactions/20260720/20260720-1803/20260720-180303-178457058386.019512
71,4126,POST, select * from users,http://localhost:18080/,200,False,bypass,True,23,7.204,1,,,178457058316.528720,[],transactions/20260720/20260720-1803/20260720-180303-178457058316.528720
72,4027,GET,"1%""   )    )    unio",http://localhost:18080/?payload=1%25%22+++%29++++%29++++unio,200,False,bypass,True,60,8.425,1,,,178457058338.443831,[],transactions/20260720/20260720-1803/20260720-180303-178457058338.443831
73,4027,POST,"1%""   )    )    unio",http://localhost:18080/,200,False,bypass,True,23,7.067,1,,,17845705833.282147,[],transactions/20260720/20260720-1803/20260720-180303-17845705833.282147
74,5354,GET,select   (  case when   (  6969  =  5797  )   then 6969 else 6969*  (  select 6969 from information_schema.character_sets  )   end  )  #,http://localhost:18080/?payload=select+++%28++case+when+++%28++6969++%3D++5797++%29+++then+6969+else+6969%2A++%28++select+6969+from+information_schema.character_sets++%29+++end++%29++%23,403,True,blocked,True,186,6.366,1,,942100|942140|942190|942230|949110,178457058375.498376,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180303-178457058375.498376
75,5354,POST,select   (  case when   (  6969  =  5797  )   then 6969 else 6969*  (  select 6969 from information_schema.character_sets  )   end  )  #,http://localhost:18080/,403,True,blocked,True,23,6.114,1,,942100|942140|942190|942230|949110,178457058312.166077,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180303-178457058312.166077
76,4961,GET," select * from users where id  =  1 or ""1;""  =  1 or 1  =  1 -- 1",http://localhost:18080/?payload=+select+%2A+from+users+where+id++%3D++1+or+%221%3B%22++%3D++1+or+1++%3D++1+--+1,403,True,blocked,True,111,5.618,1,,942100|949110,178457058392.383321,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180303-178457058392.383321
77,4961,POST," select * from users where id  =  1 or ""1;""  =  1 or 1  =  1 -- 1",http://localhost:18080/,403,True,blocked,True,23,5.787,1,,942100|949110,178457058343.652131,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180303-178457058343.652131
78,6407,GET,"1""  )   and   (  4085  =  4885  )  *4885 and   (  ""sxte""  =  ""sxte",http://localhost:18080/?payload=1%22++%29+++and+++%28++4085++%3D++4885++%29++%2A4885+and+++%28++%22sxte%22++%3D++%22sxte,403,True,blocked,True,120,5.523,1,,942100|949110,178457058334.823793,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180303-178457058334.823793
79,6407,POST,"1""  )   and   (  4085  =  4885  )  *4885 and   (  ""sxte""  =  ""sxte",http://localhost:18080/,403,True,blocked,True,23,6.882,1,,942100|949110,178457058379.625862,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180303-178457058379.625862
80,4216,GET,"1%""  )   or 23367  =",http://localhost:18080/?payload=1%25%22++%29+++or+23367++%3D,403,True,blocked,True,60,6.2,1,,942100|949110,17845705833.358226,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180303-17845705833.358226
81,4216,POST,"1%""  )   or 23367  =",http://localhost:18080/,403,True,blocked,True,23,7.548,1,,942100|949110,178457058328.215985,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180303-178457058328.215985
82,3779,GET,"1""   )    )    as yiaw where 2841  =  2841 or sleep  (  5  )  --",http://localhost:18080/?payload=1%22+++%29++++%29++++as+yiaw+where+2841++%3D++2841+or+sleep++%28++5++%29++--,403,True,blocked,True,108,7.276,1,,942100|942160|949110,178457058341.500909,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-178457058341.500909
83,3779,POST,"1""   )    )    as yiaw where 2841  =  2841 or sleep  (  5  )  --",http://localhost:18080/,403,True,blocked,True,23,6.643,1,,942100|942160|949110,178457058382.282322,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-178457058382.282322
84,4852,GET," select * from users where id  =  1 or \<   =  1 union select 1,@@VERSION -- 1",http://localhost:18080/?payload=+select+%2A+from+users+where+id++%3D++1+or+%5C%3C+++%3D++1+union+select+1%2C%40%40VERSION+--+1,403,True,blocked,True,126,6.402,1,,942100|942190|949110,178457058336.100833,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-178457058336.100833
85,4852,POST," select * from users where id  =  1 or \<   =  1 union select 1,@@VERSION -- 1",http://localhost:18080/,403,True,blocked,True,23,6.263,1,,942100|942190|949110,178457058367.229589,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-178457058367.229589
86,1374,GET,end# ckxq,http://localhost:18080/?payload=end%23+ckxq,200,False,bypass,True,43,7.385,1,,,178457058390.955492,[],transactions/20260720/20260720-1803/20260720-180303-178457058390.955492
87,1374,POST,end# ckxq,http://localhost:18080/,200,False,bypass,True,23,13.739,1,,,178457058390.183727,[],transactions/20260720/20260720-1803/20260720-180303-178457058390.183727
88,5431,GET,select   (  case when   (  5423  =  7706  )   then 5423 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,http://localhost:18080/?payload=select+++%28++case+when+++%28++5423++%3D++7706++%29+++then+5423+else+cast++%28++1+as+int++%29++%2F++%28++select+0+from+dual++%29+++end++%29+++from+dual--,403,True,blocked,True,185,8.121,1,,942100|942230|949110,17845705835.887399,"[""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180303-17845705835.887399
